path,Text
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/0bf8a9db042015e556be924ec11f3bba06f10cf2.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/8e06c22851c4492532a1b583383e96be579b00ad.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/101a775efe69f6fd9d6766d5ffd592c8d6569891.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/1004c8163b0f0e009c3653fa1536bbb330bf214b.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/f40442bb45d1bd431e4a51375ebe1f7253cd1648.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/6a5ac0d63bb17f4154922af743a98646d89455c2.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/62e5366cb967fa9d728bd150fe39708c798a0530.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/3de36b817ba577bb8a16dd8bf6c95fe05f66755c.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/f3ef1dd4076e5badebfc9db6bbe30c2d19fc408e.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/239904f2225e0df34f620d5f8724dd2b52b5ee19.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/3eed6f7d0e928c4f695757d2d154a82bf2e3b3d3.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/21e273fb1c3c8d166a735c3ce787b64c8ada67c2.jpg,fundus
